Binning Method	Database	Taxonomic Level	Decontam Method	Decontam Threshold	Contaminant	Genus	Species
megan	refseq	species	combined	0.99	Variovorax sp. CF079	Variovorax	sp. CF079
megan	refseq	species	combined	0.99	Variovorax sp. EL159	Variovorax	sp. EL159
megan	refseq	species	combined	0.99	Variovorax sp. HW608	Variovorax	sp. HW608
megan	refseq	species	combined	0.99	Variovorax sp. OK605	Variovorax	sp. OK605
megan	refseq	species	combined	0.99	Variovorax sp. Root318D1	Variovorax	sp. Root318D1
megan	refseq	species	combined	0.99	Variovorax sp. Root473	Variovorax	sp. Root473
megan	refseq	species	combined	0.99	Variovorax sp. URHB0020	Variovorax	sp. URHB0020
megan	refseq	species	combined	0.99	Variovorax sp. WDL1	Variovorax	sp. WDL1
megan	refseq	species	combined	0.99	Veillonella atypica	Veillonella	atypica
megan	refseq	species	combined	0.99	Veillonella magna	Veillonella	magna
megan	refseq	species	combined	0.99	Veillonella montpellierensis	Veillonella	montpellierensis
megan	refseq	species	combined	0.99	Veillonella seminalis	Veillonella	seminalis
megan	refseq	species	combined	0.99	Veillonella sp. DNF00869	Veillonella	sp. DNF00869
megan	refseq	species	combined	0.99	Veillonellaceae bacterium DNF00751	Veillonellaceae	bacterium DNF00751
megan	refseq	species	combined	0.99	Verminephrobacter eiseniae	Verminephrobacter	eiseniae
megan	refseq	species	combined	0.99	Vibrio campbellii	Vibrio	campbellii
megan	refseq	species	combined	0.99	Vibrio cholerae	Vibrio	cholerae
megan	refseq	species	combined	0.99	Vibrio fortis	Vibrio	fortis
megan	refseq	species	combined	0.99	Vibrio metoecus	Vibrio	metoecus
megan	refseq	species	combined	0.99	Vibrio owensii	Vibrio	owensii
megan	refseq	species	combined	0.99	Vibrio parahaemolyticus	Vibrio	parahaemolyticus
megan	refseq	species	combined	0.99	Vibrio rotiferianus	Vibrio	rotiferianus
megan	refseq	species	combined	0.99	Viridibacillus arvi	Viridibacillus	arvi
megan	refseq	species	combined	0.99	Vitreoscilla filiformis	Vitreoscilla	filiformis
megan	refseq	species	combined	0.99	Vogesella indigofera	Vogesella	indigofera
megan	refseq	species	combined	0.99	Vulgatibacter incomptus	Vulgatibacter	incomptus
megan	refseq	species	combined	0.99	Weissella confusa	Weissella	confusa
megan	refseq	species	combined	0.99	Weissella viridescens	Weissella	viridescens
megan	refseq	species	combined	0.99	Williamsia faeni	Williamsia	faeni
megan	refseq	species	combined	0.99	Williamsia limnetica	Williamsia	limnetica
megan	refseq	species	combined	0.99	Williamsia sp. 1135	Williamsia	sp. 1135
megan	refseq	species	combined	0.99	Wohlfahrtiimonas chitiniclastica	Wohlfahrtiimonas	chitiniclastica
megan	refseq	species	combined	0.99	Xanthobacter autotrophicus	Xanthobacter	autotrophicus
megan	refseq	species	combined	0.99	Xanthomonadaceae bacterium	Xanthomonadaceae	bacterium
megan	refseq	species	combined	0.99	Xanthomonas albilineans	Xanthomonas	albilineans
megan	refseq	species	combined	0.99	Xanthomonas arboricola	Xanthomonas	arboricola
megan	refseq	species	combined	0.99	Xanthomonas campestris	Xanthomonas	campestris
megan	refseq	species	combined	0.99	Xanthomonas citri	Xanthomonas	citri
megan	refseq	species	combined	0.99	Xanthomonas sacchari	Xanthomonas	sacchari
megan	refseq	species	combined	0.99	Xanthomonas sp. Mitacek01	Xanthomonas	sp. Mitacek01
megan	refseq	species	combined	0.99	Xanthomonas translucens	Xanthomonas	translucens
megan	refseq	species	combined	0.99	Xanthomonas vasicola	Xanthomonas	vasicola
megan	refseq	species	combined	0.99	Xenophilus azovorans	Xenophilus	azovorans
megan	refseq	species	combined	0.99	Xylophilus sp. Leaf220	Xylophilus	sp. Leaf220
megan	refseq	species	combined	0.99	Yangia pacifica	Yangia	pacifica
megan	refseq	species	combined	0.99	Yersinia wautersii	Yersinia	wautersii
megan	refseq	species	combined	0.99	Yokenella regensburgei	Yokenella	regensburgei
megan	refseq	species	combined	0.99	Yuhushiella deserti	Yuhushiella	deserti
megan	refseq	species	combined	0.99	Zavarzinella formosa	Zavarzinella	formosa
megan	refseq	species	combined	0.99	Zhihengliuella halotolerans	Zhihengliuella	halotolerans
mp2	mp2	genus	combined	0.99	Achromobacter	Achromobacter	NA
mp2	mp2	genus	combined	0.99	Acidobacteriaceae unclassified	Acidobacteriaceae	unclassified
mp2	mp2	genus	combined	0.99	Actinomadura	Actinomadura	NA
mp2	mp2	genus	combined	0.99	Actinoplanes	Actinoplanes	NA
mp2	mp2	genus	combined	0.99	Actinopolyspora	Actinopolyspora	NA
mp2	mp2	genus	combined	0.99	Aerococcus	Aerococcus	NA
mp2	mp2	genus	combined	0.99	Aeromonas	Aeromonas	NA
mp2	mp2	genus	combined	0.99	Afipia	Afipia	NA
mp2	mp2	genus	combined	0.99	Agromyces	Agromyces	NA
mp2	mp2	genus	combined	0.99	Alicycliphilus	Alicycliphilus	NA
mp2	mp2	genus	combined	0.99	Alloprevotella	Alloprevotella	NA
mp2	mp2	genus	combined	0.99	Arthrobacter	Arthrobacter	NA
mp2	mp2	genus	combined	0.99	Atopobium	Atopobium	NA
mp2	mp2	genus	combined	0.99	Bacillus	Bacillus	NA
mp2	mp2	genus	combined	0.99	Bartonella	Bartonella	NA
mp2	mp2	genus	combined	0.99	Beijerinckiaceae unclassified	Beijerinckiaceae	unclassified
mp2	mp2	genus	combined	0.99	Bifidobacterium	Bifidobacterium	NA
mp2	mp2	genus	combined	0.99	Bilophila	Bilophila	NA
mp2	mp2	genus	combined	0.99	Blastomonas	Blastomonas	NA
mp2	mp2	genus	combined	0.99	Blautia	Blautia	NA
mp2	mp2	genus	combined	0.99	Bordetella	Bordetella	NA
mp2	mp2	genus	combined	0.99	Brachybacterium	Brachybacterium	NA
mp2	mp2	genus	combined	0.99	Brevundimonas	Brevundimonas	NA
mp2	mp2	genus	combined	0.99	C2likevirus	C2likevirus	NA
mp2	mp2	genus	combined	0.99	Caulobacter	Caulobacter	NA
mp2	mp2	genus	combined	0.99	Cellulomonas	Cellulomonas	NA
mp2	mp2	genus	combined	0.99	Chaetomiaceae unclassified	Chaetomiaceae	unclassified
mp2	mp2	genus	combined	0.99	Circoviridae noname	Circoviridae	noname
mp2	mp2	genus	combined	0.99	Citrobacter	Citrobacter	NA
mp2	mp2	genus	combined	0.99	Citromicrobium	Citromicrobium	NA
mp2	mp2	genus	combined	0.99	Clostridium	Clostridium	NA
mp2	mp2	genus	combined	0.99	Comamonas	Comamonas	NA
mp2	mp2	genus	combined	0.99	Cryptobacterium	Cryptobacterium	NA
mp2	mp2	genus	combined	0.99	Curtobacterium	Curtobacterium	NA
mp2	mp2	genus	combined	0.99	Debaryomyces	Debaryomyces	NA
mp2	mp2	genus	combined	0.99	Debaryomycetaceae unclassified	Debaryomycetaceae	unclassified
mp2	mp2	genus	combined	0.99	Deinococcus	Deinococcus	NA
mp2	mp2	genus	combined	0.99	Delftia	Delftia	NA
mp2	mp2	genus	combined	0.99	Dermabacteraceae unclassified	Dermabacteraceae	unclassified
mp2	mp2	genus	combined	0.99	Dermatophilaceae unclassified	Dermatophilaceae	unclassified
mp2	mp2	genus	combined	0.99	Dietzia	Dietzia	NA
mp2	mp2	genus	combined	0.99	Enhydrobacter	Enhydrobacter	NA
mp2	mp2	genus	combined	0.99	Enterobacter	Enterobacter	NA
mp2	mp2	genus	combined	0.99	Enterococcus	Enterococcus	NA
mp2	mp2	genus	combined	0.99	Erysipelothrix	Erysipelothrix	NA
mp2	mp2	genus	combined	0.99	Escherichia	Escherichia	NA
mp2	mp2	genus	combined	0.99	Exiguobacterium	Exiguobacterium	NA
mp2	mp2	genus	combined	0.99	Fusarium	Fusarium	NA
mp2	mp2	genus	combined	0.99	Gammaretrovirus	Gammaretrovirus	NA
mp2	mp2	genus	combined	0.99	Geodermatophilaceae unclassified	Geodermatophilaceae	unclassified
mp2	mp2	genus	combined	0.99	Gluconacetobacter	Gluconacetobacter	NA
mp2	mp2	genus	combined	0.99	Granulicella	Granulicella	NA
mp2	mp2	genus	combined	0.99	Herbaspirillum	Herbaspirillum	NA
mp2	mp2	genus	combined	0.99	Hyphomicrobiaceae unclassified	Hyphomicrobiaceae	unclassified
mp2	mp2	genus	combined	0.99	Jonquetella	Jonquetella	NA
mp2	mp2	genus	combined	0.99	Klebsiella	Klebsiella	NA
mp2	mp2	genus	combined	0.99	Kribbella	Kribbella	NA
mp2	mp2	genus	combined	0.99	Kurthia	Kurthia	NA
mp2	mp2	genus	combined	0.99	Lachnoanaerobaculum	Lachnoanaerobaculum	NA
mp2	mp2	genus	combined	0.99	Lactobacillus	Lactobacillus	NA
mp2	mp2	genus	combined	0.99	Lactococcus	Lactococcus	NA
mp2	mp2	genus	combined	0.99	Leifsonia	Leifsonia	NA
mp2	mp2	genus	combined	0.99	Leucobacter	Leucobacter	NA
mp2	mp2	genus	combined	0.99	Leuconostoc	Leuconostoc	NA
mp2	mp2	genus	combined	0.99	Limnohabitans	Limnohabitans	NA
mp2	mp2	genus	combined	0.99	Lymphocryptovirus	Lymphocryptovirus	NA
mp2	mp2	genus	combined	0.99	Lysinibacillus	Lysinibacillus	NA
mp2	mp2	genus	combined	0.99	Macrococcus	Macrococcus	NA
mp2	mp2	genus	combined	0.99	Malassezia	Malassezia	NA
mp2	mp2	genus	combined	0.99	Massilia	Massilia	NA
mp2	mp2	genus	combined	0.99	Mesorhizobium	Mesorhizobium	NA
mp2	mp2	genus	combined	0.99	Methanocaldococcaceae unclassified	Methanocaldococcaceae	unclassified
mp2	mp2	genus	combined	0.99	Micrococcus	Micrococcus	NA
mp2	mp2	genus	combined	0.99	Morganella	Morganella	NA
mp2	mp2	genus	combined	0.99	Myroides	Myroides	NA
mp2	mp2	genus	combined	0.99	Naumovozyma	Naumovozyma	NA
mp2	mp2	genus	combined	0.99	Nitratireductor	Nitratireductor	NA
mp2	mp2	genus	combined	0.99	Oxalobacter	Oxalobacter	NA
mp2	mp2	genus	combined	0.99	Pantoea	Pantoea	NA
mp2	mp2	genus	combined	0.99	Paracoccus	Paracoccus	NA
mp2	mp2	genus	combined	0.99	Pasteurella	Pasteurella	NA
mp2	mp2	genus	combined	0.99	Pedobacter	Pedobacter	NA
mp2	mp2	genus	combined	0.99	Penicillium	Penicillium	NA
mp2	mp2	genus	combined	0.99	Polyomavirus	Polyomavirus	NA
mp2	mp2	genus	combined	0.99	Promicromonosporaceae unclassified	Promicromonosporaceae	unclassified
mp2	mp2	genus	combined	0.99	Propionibacteriaceae unclassified	Propionibacteriaceae	unclassified
mp2	mp2	genus	combined	0.99	Proteus	Proteus	NA
mp2	mp2	genus	combined	0.99	Providencia	Providencia	NA
mp2	mp2	genus	combined	0.99	Pseudomonas	Pseudomonas	NA
mp2	mp2	genus	combined	0.99	Pseudonocardia	Pseudonocardia	NA
mp2	mp2	genus	combined	0.99	Pseudoxanthomonas	Pseudoxanthomonas	NA
mp2	mp2	genus	combined	0.99	Pyramidobacter	Pyramidobacter	NA
mp2	mp2	genus	combined	0.99	Ralstonia	Ralstonia	NA
mp2	mp2	genus	combined	0.99	Rhodanobacter	Rhodanobacter	NA
mp2	mp2	genus	combined	0.99	Rhodobiaceae unclassified	Rhodobiaceae	unclassified
mp2	mp2	genus	combined	0.99	Rhodococcus	Rhodococcus	NA
mp2	mp2	genus	combined	0.99	Rhodopseudomonas	Rhodopseudomonas	NA
mp2	mp2	genus	combined	0.99	Roseomonas	Roseomonas	NA
mp2	mp2	genus	combined	0.99	Saccharomonospora	Saccharomonospora	NA
mp2	mp2	genus	combined	0.99	Saccharopolyspora	Saccharopolyspora	NA
mp2	mp2	genus	combined	0.99	Salinispora	Salinispora	NA
mp2	mp2	genus	combined	0.99	Scardovia	Scardovia	NA
mp2	mp2	genus	combined	0.99	Schizosaccharomyces	Schizosaccharomyces	NA
mp2	mp2	genus	combined	0.99	Serinicoccus	Serinicoccus	NA
mp2	mp2	genus	combined	0.99	Serratia	Serratia	NA
mp2	mp2	genus	combined	0.99	Shewanella	Shewanella	NA
mp2	mp2	genus	combined	0.99	Sinobacteraceae unclassified	Sinobacteraceae	unclassified
mp2	mp2	genus	combined	0.99	Sinorhizobium	Sinorhizobium	NA
mp2	mp2	genus	combined	0.99	Sphingopyxis	Sphingopyxis	NA
mp2	mp2	genus	combined	0.99	Sporosarcina	Sporosarcina	NA
mp2	mp2	genus	combined	0.99	Stenotrophomonas	Stenotrophomonas	NA
mp2	mp2	genus	combined	0.99	Stomatobaculum	Stomatobaculum	NA
mp2	mp2	genus	combined	0.99	Streptomyces	Streptomyces	NA
mp2	mp2	genus	combined	0.99	Terriglobus	Terriglobus	NA
mp2	mp2	genus	combined	0.99	Thermomonosporaceae unclassified	Thermomonosporaceae	unclassified
mp2	mp2	genus	combined	0.99	Thiobacillus	Thiobacillus	NA
mp2	mp2	genus	combined	0.99	Thiomonas	Thiomonas	NA
mp2	mp2	genus	combined	0.99	Vagococcus	Vagococcus	NA
mp2	mp2	genus	combined	0.99	Variovorax	Variovorax	NA
mp2	mp2	genus	combined	0.99	Verminephrobacter	Verminephrobacter	NA
mp2	mp2	genus	combined	0.99	Wohlfahrtiimonas	Wohlfahrtiimonas	NA
mp2	mp2	species	combined	0.9	Achromobacter piechaudii	Achromobacter	piechaudii
mp2	mp2	species	combined	0.9	Achromobacter unclassified	Achromobacter	unclassified
mp2	mp2	species	combined	0.9	Acinetobacter baumannii	Acinetobacter	baumannii
mp2	mp2	species	combined	0.9	Acinetobacter guillouiae	Acinetobacter	guillouiae
mp2	mp2	species	combined	0.9	Acinetobacter johnsonii	Acinetobacter	johnsonii
mp2	mp2	species	combined	0.9	Acinetobacter rudis	Acinetobacter	rudis
mp2	mp2	species	combined	0.9	Acinetobacter schindleri	Acinetobacter	schindleri
mp2	mp2	species	combined	0.9	Actinobacillus succinogenes	Actinobacillus	succinogenes
mp2	mp2	species	combined	0.9	Actinobaculum sp oral taxon 183	Actinobaculum	sp oral taxon 183
mp2	mp2	species	combined	0.9	Actinomyces sp oral taxon 170	Actinomyces	sp oral taxon 170
mp2	mp2	species	combined	0.9	Actinomyces sp oral taxon 848	Actinomyces	sp oral taxon 848
mp2	mp2	species	combined	0.9	Actinomyces urogenitalis	Actinomyces	urogenitalis
mp2	mp2	species	combined	0.9	Actinomycetospora chiangmaiensis	Actinomycetospora	chiangmaiensis
mp2	mp2	species	combined	0.9	Actinoplanes unclassified	Actinoplanes	unclassified
mp2	mp2	species	combined	0.9	Actinopolyspora unclassified	Actinopolyspora	unclassified
mp2	mp2	species	combined	0.9	Aerococcus viridans	Aerococcus	viridans
mp2	mp2	species	combined	0.9	Afipia unclassified	Afipia	unclassified
mp2	mp2	species	combined	0.9	Alcaligenes unclassified	Alcaligenes	unclassified
mp2	mp2	species	combined	0.9	Alloprevotella rava	Alloprevotella	rava
mp2	mp2	species	combined	0.9	Alloprevotella unclassified	Alloprevotella	unclassified
mp2	mp2	species	combined	0.9	Arcanobacterium haemolyticum	Arcanobacterium	haemolyticum
mp2	mp2	species	combined	0.9	Arthrobacter arilaitensis	Arthrobacter	arilaitensis
mp2	mp2	species	combined	0.9	Arthrobacter chlorophenolicus	Arthrobacter	chlorophenolicus
mp2	mp2	species	combined	0.9	Asticcacaulis unclassified	Asticcacaulis	unclassified
mp2	mp2	species	combined	0.9	Atopobium sp oral taxon 199	Atopobium	sp oral taxon 199
mp2	mp2	species	combined	0.9	Azospirillum unclassified	Azospirillum	unclassified
mp2	mp2	species	combined	0.9	Bacillus cereus thuringiensis	Bacillus	cereus thuringiensis
mp2	mp2	species	combined	0.9	Bacillus pumilus	Bacillus	pumilus
mp2	mp2	species	combined	0.9	Bilophila unclassified	Bilophila	unclassified
mp2	mp2	species	combined	0.9	Blastomonas unclassified	Blastomonas	unclassified
mp2	mp2	species	combined	0.9	Bordetella unclassified	Bordetella	unclassified
mp2	mp2	species	combined	0.9	Brachybacterium paraconglomeratum	Brachybacterium	paraconglomeratum
mp2	mp2	species	combined	0.9	Brachybacterium unclassified	Brachybacterium	unclassified
mp2	mp2	species	combined	0.9	Brevibacterium linens	Brevibacterium	linens
mp2	mp2	species	combined	0.9	Brevundimonas diminuta	Brevundimonas	diminuta
mp2	mp2	species	combined	0.9	Burkholderia unclassified	Burkholderia	unclassified
mp2	mp2	species	combined	0.9	Campylobacter curvus	Campylobacter	curvus
mp2	mp2	species	combined	0.9	Carnobacterium maltaromaticum	Carnobacterium	maltaromaticum
mp2	mp2	species	combined	0.9	Cellulomonas unclassified	Cellulomonas	unclassified
mp2	mp2	species	combined	0.9	Chryseobacterium unclassified	Chryseobacterium	unclassified
mp2	mp2	species	combined	0.9	Citrobacter freundii	Citrobacter	freundii
mp2	mp2	species	combined	0.9	Citrobacter koseri	Citrobacter	koseri
mp2	mp2	species	combined	0.9	Clostridium perfringens	Clostridium	perfringens
mp2	mp2	species	combined	0.9	Clostridium sordellii	Clostridium	sordellii
mp2	mp2	species	combined	0.9	Clostridium tetani	Clostridium	tetani
mp2	mp2	species	combined	0.9	Comamonas testosteroni	Comamonas	testosteroni
mp2	mp2	species	combined	0.9	Corynebacterium accolens	Corynebacterium	accolens
mp2	mp2	species	combined	0.9	Corynebacterium crenatum	Corynebacterium	crenatum
mp2	mp2	species	combined	0.9	Corynebacterium variabile	Corynebacterium	variabile
mp2	mp2	species	combined	0.9	Cupriavidus unclassified	Cupriavidus	unclassified
mp2	mp2	species	combined	0.9	Curtobacterium unclassified	Curtobacterium	unclassified
mp2	mp2	species	combined	0.9	Debaryomyces hansenii	Debaryomyces	hansenii
mp2	mp2	species	combined	0.9	Deinococcus unclassified	Deinococcus	unclassified
mp2	mp2	species	combined	0.9	Delftia acidovorans	Delftia	acidovorans
mp2	mp2	species	combined	0.9	Delftia unclassified	Delftia	unclassified
mp2	mp2	species	combined	0.9	Dietzia unclassified	Dietzia	unclassified
mp2	mp2	species	combined	0.9	Duganella zoogloeoides	Duganella	zoogloeoides
mp2	mp2	species	combined	0.9	Enterococcus cecorum	Enterococcus	cecorum
mp2	mp2	species	combined	0.9	Erysipelothrix tonsillarum	Erysipelothrix	tonsillarum
mp2	mp2	species	combined	0.9	Escherichia coli	Escherichia	coli
mp2	mp2	species	combined	0.9	Fusarium unclassified	Fusarium	unclassified
mp2	mp2	species	combined	0.9	Granulicatella elegans	Granulicatella	elegans
mp2	mp2	species	combined	0.9	Granulicella unclassified	Granulicella	unclassified
mp2	mp2	species	combined	0.9	Haemophilus influenzae	Haemophilus	influenzae
mp2	mp2	species	combined	0.9	Haemophilus sputorum	Haemophilus	sputorum
mp2	mp2	species	combined	0.9	Hyphomicrobium unclassified	Hyphomicrobium	unclassified
mp2	mp2	species	combined	0.9	Janthinobacterium lividum	Janthinobacterium	lividum
mp2	mp2	species	combined	0.9	Jonquetella anthropi	Jonquetella	anthropi
mp2	mp2	species	combined	0.9	Klebsiella pneumoniae	Klebsiella	pneumoniae
mp2	mp2	species	combined	0.9	Kocuria rhizophila	Kocuria	rhizophila
mp2	mp2	species	combined	0.9	Kribbella unclassified	Kribbella	unclassified
mp2	mp2	species	combined	0.9	Kurthia unclassified	Kurthia	unclassified
mp2	mp2	species	combined	0.9	Lachnoanaerobaculum saburreum	Lachnoanaerobaculum	saburreum
mp2	mp2	species	combined	0.9	Lactobacillus fermentum	Lactobacillus	fermentum
mp2	mp2	species	combined	0.9	Lactococcus garvieae	Lactococcus	garvieae
mp2	mp2	species	combined	0.9	Leifsonia unclassified	Leifsonia	unclassified
mp2	mp2	species	combined	0.9	Leptotrichia goodfellowii	Leptotrichia	goodfellowii
mp2	mp2	species	combined	0.9	Leptotrichia sp oral taxon 215	Leptotrichia	sp oral taxon 215
mp2	mp2	species	combined	0.9	Leucobacter salsicius	Leucobacter	salsicius
mp2	mp2	species	combined	0.9	Leuconostoc citreum	Leuconostoc	citreum
