value
Exiguobacterium sp. ZWU0009
Exiguobacterium undae
Extensimonas vulgaris
Faecalitalea cylindroides
Fastidiosipila sanguinis
Finegoldia magna
Firmicutes bacterium
Firmicutes bacterium ASF500
Flavobacterium aquaticum
Flavobacterium araucananum
Flavobacterium hibernum
Flavobacterium johnsoniae
Flavobacterium pectinovorum
Flavobacterium piscis
Flavobacterium plurextorum
Flavobacterium sasangense
Flavobacterium sp. Root186
Flavobacterium sp. Root420
Flavobacterium sp. Root935
Flavobacterium sp. URHB0058
Fournierella massiliensis
Francisellaceae bacterium
Frankia discariae
Frankia elaeagni
Frankia inefficax
Frankia saprophytica
Frankia sp. DC12
Frankia sp. EAN1pec
Frankiales bacterium
Frateuria sp. Soil773
Friedmanniella flava
Friedmanniella luteola
Friedmanniella sagamiharensis
Frigoribacterium sp. Leaf164
Frondihabitans sp. PAMC 28766
Fulvimonas soli
Fusicatenibacter saccharivorans
Fusobacterium russii
gamma proteobacterium L18
Gardnerella vaginalis
Geminicoccus roseus
Gemmata obscuriglobus
Gemmata sp. SH-PL17
Gemmatimonas aurantiaca
Gemmatimonas phototrophica
Gemmatirosa kalamazoonesis
Gemmobacter aquatilis
Gemmobacter nectariphilus
Geobacillus stearothermophilus
Geobacter sulfurreducens
Geodermatophilaceae bacterium URHA0031
Geodermatophilaceae bacterium URHB0062
Geodermatophilus africanus
Geodermatophilus amargosae
Geodermatophilus nigrescens
Geodermatophilus obscurus
Geodermatophilus ruber
Geodermatophilus sabuli
Geodermatophilus saharensis
Geodermatophilus siccatus
Geodermatophilus sp. DSM 44511
Geodermatophilus telluris
Geodermatophilus tzadiensis
Georgenia satyanarayanai
Geothrix fermentans
Giesbergeria anulus
Gilliamella bombi
Glutamicibacter arilaitensis
Glutamicibacter nicotianae
Glycomyces arizonensis
Glycomyces artemisiae
Glycomyces harbinensis
Glycomyces sambucus
Glycomyces tenuis
Gordonia alkanivorans
Gordonia bronchialis
Gordonia iterans
Gordonia phthalatica
Gordonia polyisoprenivorans
Gordonia rubripertincta
Gordonia shandongensis
Gordonia sp. IITR100
Gordonia sp. QH-12
Gordonia terrae
Granulibacter bethesdensis
Granulicatella elegans
Granulicella mallensis
Granulicoccus phenolivorans
Gryllotalpicola ginsengisoli
Haemophilus aegyptius
Haemophilus parahaemolyticus
Haemophilus paraphrohaemolyticus
Haemophilus sp. HMSC073C03
Haemophilus sp. oral taxon 036
Hafnia alvei
Haliangium ochraceum
Halomonas hydrothermalis
Halomonas sp. BC1
Halomonas sp. BC2
Halomonas sp. Marseille-P2426
