Genus	Sum	Percent	Protein	Host_Genus
Mycobacterium	3	0.116234017822549	pc1n10nomod	Homo
Mycobacteroides	1	0.0387446726075165	pc1n10nomod	Homo
Mycolicibacterium	2	0.0774893452150329	pc1n10nomod	Homo
Neisseria	422	16.3502518403719	pc1n10nomod	Homo
Nocardia	1	0.0387446726075165	pc1n10nomod	Homo
Prochlorococcus	1	0.0387446726075165	pc1n10nomod	Homo
Pseudoalteromonas	2	0.0774893452150329	pc1n10nomod	Homo
Pseudomonas	4	0.154978690430066	pc1n10nomod	Homo
Pseudopropionibacterium	2	0.0774893452150329	pc1n10nomod	Homo
Rhodopseudomonas	2	0.0774893452150329	pc1n10nomod	Homo
Serinicoccus	5	0.193723363037582	pc1n10nomod	Homo
Serratia	1	0.0387446726075165	pc1n10nomod	Homo
Shewanella	1	0.0387446726075165	pc1n10nomod	Homo
Simonsiella	1	0.0387446726075165	pc1n10nomod	Homo
Stenotrophomonas	1	0.0387446726075165	pc1n10nomod	Homo
Synechococcus	1	0.0387446726075165	pc1n10nomod	Homo
Tetrasphaera	1	0.0387446726075165	pc1n10nomod	Homo
Thioalkalivibrio	3	0.116234017822549	pc1n10nomod	Homo
Xanthomonas	3	0.116234017822549	pc1n10nomod	Homo
Total	2581	100	pc1n10nomod	Homo
[Pseudomonas]	1	0.217864923747277	pc1n10nomod	Pan
Acinetobacter	23	5.01089324618736	pc1n10nomod	Pan
Actinomyces	2	0.435729847494553	pc1n10nomod	Pan
Aggregatibacter	5	1.08932461873638	pc1n10nomod	Pan
Bacillus	2	0.435729847494553	pc1n10nomod	Pan
Bordetella	3	0.65359477124183	pc1n10nomod	Pan
Burkholderia	2	0.435729847494553	pc1n10nomod	Pan
Cardiobacterium	4	0.871459694989107	pc1n10nomod	Pan
Cellulosimicrobium	2	0.435729847494553	pc1n10nomod	Pan
Citrobacter	1	0.217864923747277	pc1n10nomod	Pan
Conexibacter	1	0.217864923747277	pc1n10nomod	Pan
Desulfobulbus	38	8.27886710239651	pc1n10nomod	Pan
Desulfomicrobium	5	1.08932461873638	pc1n10nomod	Pan
Dickeya	2	0.435729847494553	pc1n10nomod	Pan
Dietzia	1	0.217864923747277	pc1n10nomod	Pan
Eikenella	4	0.871459694989107	pc1n10nomod	Pan
Enterobacter	6	1.30718954248366	pc1n10nomod	Pan
Escherichia	4	0.871459694989107	pc1n10nomod	Pan
Fusobacterium	272	59.2592592592593	pc1n10nomod	Pan
Geobacter	2	0.435729847494553	pc1n10nomod	Pan
Geodermatophilaceae	1	0.217864923747277	pc1n10nomod	Pan
Hungatella	1	0.217864923747277	pc1n10nomod	Pan
Kingella	1	0.217864923747277	pc1n10nomod	Pan
Luteimonas	1	0.217864923747277	pc1n10nomod	Pan
Lysobacter	7	1.52505446623094	pc1n10nomod	Pan
Mycobacterium	6	1.30718954248366	pc1n10nomod	Pan
Mycobacteroides	1	0.217864923747277	pc1n10nomod	Pan
Mycolicibacter	2	0.435729847494553	pc1n10nomod	Pan
Mycolicibacterium	5	1.08932461873638	pc1n10nomod	Pan
Neisseria	8	1.74291938997821	pc1n10nomod	Pan
Nocardia	1	0.217864923747277	pc1n10nomod	Pan
Nocardioides	1	0.217864923747277	pc1n10nomod	Pan
Oxalobacter	2	0.435729847494553	pc1n10nomod	Pan
Pectobacterium	1	0.217864923747277	pc1n10nomod	Pan
Propionibacterium	4	0.871459694989107	pc1n10nomod	Pan
Providencia	2	0.435729847494553	pc1n10nomod	Pan
Pseudomonas	16	3.48583877995643	pc1n10nomod	Pan
Pseudopropionibacterium	7	1.52505446623094	pc1n10nomod	Pan
Pseudoramibacter	1	0.217864923747277	pc1n10nomod	Pan
Serratia	1	0.217864923747277	pc1n10nomod	Pan
Shewanella	2	0.435729847494553	pc1n10nomod	Pan
Stenotrophomonas	3	0.65359477124183	pc1n10nomod	Pan
Wohlfahrtiimonas	2	0.435729847494553	pc1n10nomod	Pan
Xanthomonas	3	0.65359477124183	pc1n10nomod	Pan
Total	459	100	pc1n10nomod	Pan
[Enterobacter]	1	0.0132327643244674	pc1n10nomod	Gorilla
[Mannheimia]	10	0.132327643244674	pc1n10nomod	Gorilla
Acetobacterium	1	0.0132327643244674	pc1n10nomod	Gorilla
Acinetobacter	1363	18.036257774249	pc1n10nomod	Gorilla
Actinobacillus	6	0.0793965859468043	pc1n10nomod	Gorilla
Actinomyces	1	0.0132327643244674	pc1n10nomod	Gorilla
Aeromonas	29	0.383750165409554	pc1n10nomod	Gorilla
Aggregatibacter	1781	23.5675532618764	pc1n10nomod	Gorilla
Alcanivorax	1	0.0132327643244674	pc1n10nomod	Gorilla
Allochromatium	1	0.0132327643244674	pc1n10nomod	Gorilla
Anaeromyxobacter	1	0.0132327643244674	pc1n10nomod	Gorilla
Aquabacterium	1	0.0132327643244674	pc1n10nomod	Gorilla
Azoarcus	1	0.0132327643244674	pc1n10nomod	Gorilla
Bacillus	34	0.449913987031891	pc1n10nomod	Gorilla
Bordetella	21	0.277888050813815	pc1n10nomod	Gorilla
Brevibacterium	1	0.0132327643244674	pc1n10nomod	Gorilla
Burkholderia	1	0.0132327643244674	pc1n10nomod	Gorilla
Cardiobacterium	30	0.396982929734021	pc1n10nomod	Gorilla
Castellaniella	1	0.0132327643244674	pc1n10nomod	Gorilla
Cellulomonas	1	0.0132327643244674	pc1n10nomod	Gorilla
Chlorobaculum	1	0.0132327643244674	pc1n10nomod	Gorilla
Citrobacter	13	0.172025936218076	pc1n10nomod	Gorilla
Comamonas	51	0.674870980547836	pc1n10nomod	Gorilla
Conexibacter	1	0.0132327643244674	pc1n10nomod	Gorilla
Crenobacter	5	0.0661638216223369	pc1n10nomod	Gorilla
Delftia	10	0.132327643244674	pc1n10nomod	Gorilla
Desulfobulbus	7	0.0926293502712717	pc1n10nomod	Gorilla
Dickeya	5	0.0661638216223369	pc1n10nomod	Gorilla
Dyella	1	0.0132327643244674	pc1n10nomod	Gorilla
Eikenella	43	0.569008865952097	pc1n10nomod	Gorilla
Enterobacter	7	0.0926293502712717	pc1n10nomod	Gorilla
Escherichia	68	0.899827974063782	pc1n10nomod	Gorilla
Fibrobacter	1	0.0132327643244674	pc1n10nomod	Gorilla
Frateuria	1	0.0132327643244674	pc1n10nomod	Gorilla
Fusobacterium	145	1.91875082704777	pc1n10nomod	Gorilla
Gallibacterium	1	0.0132327643244674	pc1n10nomod	Gorilla
Gordonia	2	0.0264655286489348	pc1n10nomod	Gorilla
Haemophilus	3	0.0396982929734021	pc1n10nomod	Gorilla
Halomonas	27	0.357284636760619	pc1n10nomod	Gorilla
Janibacter	1	0.0132327643244674	pc1n10nomod	Gorilla
Janthinobacterium	1	0.0132327643244674	pc1n10nomod	Gorilla
Ketogulonicigenium	3	0.0396982929734021	pc1n10nomod	Gorilla
Kineococcus	1	0.0132327643244674	pc1n10nomod	Gorilla
Kingella	4	0.0529310572978695	pc1n10nomod	Gorilla
Klebsiella	27	0.357284636760619	pc1n10nomod	Gorilla
Laribacter	2	0.0264655286489348	pc1n10nomod	Gorilla
Lautropia	46	0.6087071589255	pc1n10nomod	Gorilla
Lelliottia	10	0.132327643244674	pc1n10nomod	Gorilla
Luteimonas	4	0.0529310572978695	pc1n10nomod	Gorilla
Lysobacter	5	0.0661638216223369	pc1n10nomod	Gorilla
Marinobacter	1	0.0132327643244674	pc1n10nomod	Gorilla
Marinobacterium	7	0.0926293502712717	pc1n10nomod	Gorilla
Marmoricola	1	0.0132327643244674	pc1n10nomod	Gorilla
Methylophaga	1	0.0132327643244674	pc1n10nomod	Gorilla
Microvirgula	1	0.0132327643244674	pc1n10nomod	Gorilla
Morganella	2	0.0264655286489348	pc1n10nomod	Gorilla
Mycobacterium	6	0.0793965859468043	pc1n10nomod	Gorilla
Mycolicibacter	3	0.0396982929734021	pc1n10nomod	Gorilla
Mycolicibacterium	7	0.0926293502712717	pc1n10nomod	Gorilla
Necropsobacter	1	0.0132327643244674	pc1n10nomod	Gorilla
Neisseria	2607	34.4978165938865	pc1n10nomod	Gorilla
Nevskia	1	0.0132327643244674	pc1n10nomod	Gorilla
Nocardia	5	0.0661638216223369	pc1n10nomod	Gorilla
Nocardioides	1	0.0132327643244674	pc1n10nomod	Gorilla
Oceanimonas	2	0.0264655286489348	pc1n10nomod	Gorilla
Ornithinimicrobium	2	0.0264655286489348	pc1n10nomod	Gorilla
Oxalobacter	4	0.0529310572978695	pc1n10nomod	Gorilla
Pantoea	1	0.0132327643244674	pc1n10nomod	Gorilla
Pasteurella	2	0.0264655286489348	pc1n10nomod	Gorilla
Pasteurellaceae	3	0.0396982929734021	pc1n10nomod	Gorilla
Pectobacterium	1	0.0132327643244674	pc1n10nomod	Gorilla
Phytobacter	3	0.0396982929734021	pc1n10nomod	Gorilla
Plesiomonas	3	0.0396982929734021	pc1n10nomod	Gorilla
Propionibacterium	9	0.119094878920206	pc1n10nomod	Gorilla
Proteus	5	0.0661638216223369	pc1n10nomod	Gorilla
Providencia	155	2.05107847029244	pc1n10nomod	Gorilla
Pseudomonas	355	4.69763133518592	pc1n10nomod	Gorilla
Pseudopropionibacterium	30	0.396982929734021	pc1n10nomod	Gorilla
Pseudoxanthomonas	2	0.0264655286489348	pc1n10nomod	Gorilla
Psychromonas	1	0.0132327643244674	pc1n10nomod	Gorilla
Rahnella	5	0.0661638216223369	pc1n10nomod	Gorilla
Ramlibacter	1	0.0132327643244674	pc1n10nomod	Gorilla
Raoultella	3	0.0396982929734021	pc1n10nomod	Gorilla
Rhodococcus	2	0.0264655286489348	pc1n10nomod	Gorilla
Rodentibacter	2	0.0264655286489348	pc1n10nomod	Gorilla
Salmonella	1	0.0132327643244674	pc1n10nomod	Gorilla
Shewanella	7	0.0926293502712717	pc1n10nomod	Gorilla
Simplicispira	2	0.0264655286489348	pc1n10nomod	Gorilla
Sphingobium	3	0.0396982929734021	pc1n10nomod	Gorilla
Stenotrophomonas	432	5.71655418816991	pc1n10nomod	Gorilla
Synechococcus	3	0.0396982929734021	pc1n10nomod	Gorilla
Thioalkalivibrio	7	0.0926293502712717	pc1n10nomod	Gorilla
Tsukamurella	4	0.0529310572978695	pc1n10nomod	Gorilla
Vibrio	2	0.0264655286489348	pc1n10nomod	Gorilla
Wohlfahrtiimonas	60	0.793965859468043	pc1n10nomod	Gorilla
Xanthomonas	15	0.198491464867011	pc1n10nomod	Gorilla
Xenophilus	1	0.0132327643244674	pc1n10nomod	Gorilla
Yersinia	2	0.0264655286489348	pc1n10nomod	Gorilla
Yokenella	1	0.0132327643244674	pc1n10nomod	Gorilla
Total	7557	100	pc1n10nomod	Gorilla
[Mannheimia]	1	0.0310462589257994	pc1n10nomod	Alouatta
Acinetobacter	3	0.0931387767773983	pc1n10nomod	Alouatta
Actinobacillus	1	0.0310462589257994	pc1n10nomod	Alouatta
Actinomyces	1	0.0310462589257994	pc1n10nomod	Alouatta
Aggregatibacter	2315	71.8720894132257	pc1n10nomod	Alouatta
Aquabacterium	1	0.0310462589257994	pc1n10nomod	Alouatta
Blastococcus	1	0.0310462589257994	pc1n10nomod	Alouatta
Bordetella	2	0.0620925178515989	pc1n10nomod	Alouatta
Burkholderia	1	0.0310462589257994	pc1n10nomod	Alouatta
Cardiobacterium	253	7.85470350822726	pc1n10nomod	Alouatta
Castellaniella	1	0.0310462589257994	pc1n10nomod	Alouatta
Citrobacter	3	0.0931387767773983	pc1n10nomod	Alouatta
Comamonas	4	0.124185035703198	pc1n10nomod	Alouatta
Eikenella	13	0.403601366035393	pc1n10nomod	Alouatta
Enterobacter	1	0.0310462589257994	pc1n10nomod	Alouatta
Fusobacterium	136	4.22229121390872	pc1n10nomod	Alouatta
Haemophilus	14	0.434647624961192	pc1n10nomod	Alouatta
Halomonas	1	0.0310462589257994	pc1n10nomod	Alouatta
Isoptericola	1	0.0310462589257994	pc1n10nomod	Alouatta
Kingella	216	6.70599192797268	pc1n10nomod	Alouatta
Klebsiella	1	0.0310462589257994	pc1n10nomod	Alouatta
Kosakonia	1	0.0310462589257994	pc1n10nomod	Alouatta
Lautropia	2	0.0620925178515989	pc1n10nomod	Alouatta
Luteimonas	2	0.0620925178515989	pc1n10nomod	Alouatta
Lysobacter	4	0.124185035703198	pc1n10nomod	Alouatta
Mannheimia	2	0.0620925178515989	pc1n10nomod	Alouatta
Massilia	2	0.0620925178515989	pc1n10nomod	Alouatta
Mycolicibacterium	4	0.124185035703198	pc1n10nomod	Alouatta
Nakamurella	1	0.0310462589257994	pc1n10nomod	Alouatta
Neisseria	198	6.14715926730829	pc1n10nomod	Alouatta
Nocardia	2	0.0620925178515989	pc1n10nomod	Alouatta
Nocardioides	4	0.124185035703198	pc1n10nomod	Alouatta
Paraburkholderia	1	0.0310462589257994	pc1n10nomod	Alouatta
Pasteurella	1	0.0310462589257994	pc1n10nomod	Alouatta
Pseudomonas	9	0.279416330332195	pc1n10nomod	Alouatta
Pseudonocardia	1	0.0310462589257994	pc1n10nomod	Alouatta
Pseudopropionibacterium	4	0.124185035703198	pc1n10nomod	Alouatta
Serinicoccus	1	0.0310462589257994	pc1n10nomod	Alouatta
Stenotrophomonas	6	0.186277553554797	pc1n10nomod	Alouatta
Tessaracoccus	1	0.0310462589257994	pc1n10nomod	Alouatta
Tetrasphaera	1	0.0310462589257994	pc1n10nomod	Alouatta
Thioalkalivibrio	1	0.0310462589257994	pc1n10nomod	Alouatta
Vibrio	2	0.0620925178515989	pc1n10nomod	Alouatta
Xanthomonas	1	0.0310462589257994	pc1n10nomod	Alouatta
Total	3221	100	pc1n10nomod	Alouatta
